"id","smiles"
26712,CCCCCN=[N+]=[N-]
14667,CCN(CC)Cc1ccc([N+](=O)[O-])cc1
31085,CCCCCCCC[n+]1ccn(CC)c1
22807,CCCC[n+]1cc([O-])on1
36325,CCC[n+]1ccn([C@@H](C)c2ccccc2)c1
23613,CCC(C)[NH3+]
19404,CCn1cc[n+](Cc2ccccc2)c1C
14838,O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1
28380,CCCCC12C3(C)C4(C)C5(C)C1(C)[Fe+]45321678C2C1(C)C6(C)C7(C)C28C
19427,CCCCn1cc[n+](C)c1
40501,C[N+]1(CCCCCCCC[N+]2(C)CCOCC2)CCOCC1
34117,CCCCCCCCCC[N+](C)(CCO)CCO
41387,CCCCCCCCCCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(=O)[O-]
20346,[Be+2]
37873,CC1CCCCN1C(=O)[O-]
38827,C[N+]1(CC2CCCCC2)CCCC1
11452,N=C(NN)N[N+](=O)[O-]
29343,C=CC(=O)OCCC[n+]1ccn(C)c1
9452,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34
30216,CCCCn1n[n+](CC)c2ccccc21
40550,[Nb+3]
27474,C[NH2+]N
19439,CCCCCC[n+]1ccccc1
37627,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1
19382,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
19343,CCCC[n+]1cscc1C
19145,COc1ccc(-c2ccccc2)c([N+](=O)[O-])c1
23529,O=P([O-])([O-])O
8235,O=[N+]([O-])c1cc([N+](=O)[O-])c(N=Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
41295,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1O
20347,O=S([O-])[O-]
34116,CCCCCCCC[N+](C)(CCO)CCO
36152,Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C
19426,CCC[n+]1ccn(C)c1
26306,O=[N+]([O-])c1cc([N+](=O)[O-])c([N-]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
24012,O=P([O-])(F)F
34620,CC(O)C[N+](C)(C)C
24951,CCCCOCn1cc[n+](COCCCC)c1
33928,O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO
34635,CCCC[P+](CCCC)(CCCC)CCCC(=O)OCC
40453,CCCCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C
23608,CC[N+](C)(CC)CC
20423,O=[N+]([O-])OCC[NH2+]CCO[N+](=O)[O-]
22276,O=[N+]([O-])N1CN([N+](=O)[O-])[C@H]2[C@@H]1N([N+](=O)[O-])CN2[N+](=O)[O-]
11026,O=[N+]([O-])OCc1c(CO[N+](=O)[O-])c(CO[N+](=O)[O-])c(CO[N+](=O)[O-])c(CO[N+](=O)[O-])c1CO[N+](=O)[O-]
21783,O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1)n[n+]1[n-]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3n21
29543,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1
1358,CCC(C)N(F)[N+](=O)[O-]
41498,CCCC[N+]1(C)[C@H]2CC[C@@H]1C[C@H](O)C2
11973,Cc1c(C)[n+]([O-])c2ccccc2[n+]1[O-]
23827,O=C([O-])CCCCCC(=O)[O-]
40056,CCCCCCOCn1cc[n+](CC)c1
11021,COC(=O)NCCO[N+](=O)[O-]
29023,CCCCCC[n+]1cc(C)cc(C)c1C
35496,C[N+]1(CCCC#N)CCOCC1
28215,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cc2ccccc2oc1=O
37475,C=Cc1ccc(C[N+]2(C)CCCCC2)cc1
3944,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
12824,CCCC(C)[N+](=O)[O-]
41044,CCCN(CCC)[c+]1c(N(C)C)c1N(C)C
41267,C[n+]1ccn(CCOC/C=C/c2ccccc2)c1
28556,CN1C=[N+](CCC[N+]2=CN(C)CC2)CC1
41301,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
33859,CC[N+](CC)(CC)CCCS(=O)(=O)[O-]
30534,CC[NH+]=C(N(C)C)N(C)C
10541,Cc1c(N)no[n+]1[O-]
23214,C[n+]1cn(N)cn1
29786,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)[O-])C(=O)C2
27548,CNc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C
40311,O=[N+]([O-])c1cn([N+](=O)[O-])cn1
30224,CC(C)[C@H]([NH3+])C(=O)O
40234,N#CCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
22366,COc1ccc2no[n+]([O-])c2c1[N+](=O)[O-]
38226,CCCCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOC(=O)C[N+](C)(C)CCCCCCCCCCCCCC
31876,NC(=O)C(=Cc1cccc([N+](=O)[O-])c1)c1ccccc1
30015,CCCCCCCC[n+]1cccc(C#N)c1
24043,CCCC[n+]1ccn(CCC#N)c1
28488,C[NH+]1CCCC1=O
34186,O=[N+]([O-])C1C2(CCC2)C12CCC2
19348,CCCCCCCC[N+](CC)(CC)CC
40902,CCCC[P+](CCCC)(CCCC)CCOCC
29092,CCCCCC[N+]12CCN(CC1)CC2
24910,Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1
35583,CCCCCCCCCCCCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
33570,Cc1ccc([O-])cc1
3023,[N-]=[N+]=NC1CCCC1
24441,O=[N+]([O-])c1ccc(F)c(F)c1
15789,Nc1cc([N+](=O)[O-])ccc1-c1ccccc1
40576,O=C([O-])c1ccc2ccccc2c1O
7302,[O-]/[N+](=N\c1ccccc1)c1ccccc1
39808,OCc1cccc[nH+]1
37100,N#CS[Ni-4](SC#N)(SC#N)(SC#N)(SC#N)SC#N
24454,CCCCCCCCCCCC[N+](CC)(CC)CC
8881,CC=C[N+](=O)[O-]
27916,Br[Dy-3](Br)(Br)(Br)(Br)Br
30207,CCCCN([N+](=O)[O-])[N+](=O)[O-]
9872,O=C(c1ccccc1)c1c(-c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-]
32040,Fc1c(F)c(F)c([B-]([N+]#C[N-]C#[N+][B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F
19302,CCCCCC[N+](C)(C)C
31801,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
40782,CCCCCN(CCCCC)c1c(N(CCCCC)CCCCC)[c+]1N(CCCCC)CCCCC
37640,CC/C=C/C(=O)[O-]
22334,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])[N+](=O)[O-]
24838,Cc1ccc[n+](CCCC[n+]2cccc(C)c2)c1
37363,O=[U-2](=O)(Br)(Br)(Br)Br
9219,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
31059,S=P([S-])([S-])P(=S)([S-])[S-]
4133,O=C1OC(=O)c2cc([N+](=O)[O-])ccc21
34169,[O-]/[N+](Cc1ccccc1)=N\OCO/N=[N+](\[O-])Cc1ccccc1
16324,O=C(Br)c1ccc([N+](=O)[O-])cc1
35410,CCOCC[n+]1ccc(C)cc1
29302,[O-][Si]([O-])([O-])[O-]
31850,CCCCCCCCCn1cc[n+](CCCCCCCCC)c1
36768,C[NH+](Cc1cccnc1)CC1COC(C)(C)O1
19440,CCCCCC[n+]1cc(C)cc(C)c1
41261,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O
28210,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(O)cc1
9846,CN(CN(CN(C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
34904,Cc1ccc([N+](=O)[O-])cc1OCC(=O)O
17114,C=C(C(C)C)[N+](=O)[O-]
9482,O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2
29789,F[B-](F)(F)C(F)(F)F
7831,O=[N+]([O-])OCl
4850,N#Cc1cccc([N+](=O)[O-])c1
30057,O=C(c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1
9811,O=[N+]([O-])N1CC2CCC(CC2)C1
23836,CCCCCCCCCCCCCCCCCC[NH2+]CCCCCCCCCCCCCCCCCC
5196,Nc1ccc(Cl)c([N+](=O)[O-])c1
32525,CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC
31948,O=[N+]([O-])c1ccc(CCc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1
30355,C[NH2+]c1ccccc1
20335,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
8768,CC(C)C=C[N+](=O)[O-]
30269,O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1
31122,C[NH2+]C1CCCCC1
10021,Cc1cc(=O)oc2cc(O)c([N+](=O)[O-])cc12
20320,NC1=NN=N[NH+]1N
23545,O=C([O-])CC(=O)[O-]
26295,[Mn+3]
35513,C=CCn1cc[n+](CCCC)c1
21942,CC(CCC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
22319,CC=C(C)[N+](=O)[O-]
28875,CCC[n+]1ccn(CCO)c1
40511,[NH3+]CCC(=O)O
33860,CC[N+](CC)(CC)CCCCS(=O)(=O)[O-]
16070,Cc1c(N)cc([N+](=O)[O-])c(C)c1Br
36064,O=[N+]([O-])[C-](c1nonc1Oc1nonc1[C-]([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
31201,CCCC[NH2+]CCO
26633,C/C=C(\C)C(=O)[O-]
8239,O=[N+]([O-])c1ccc(/N=N/c2ccc(N(CCO)CCO)cc2)cc1
40866,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
35480,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-]
4544,CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
40712,CCCC[N+](C)(C)CCN=[N+]=[N-]
30579,CCCCCCCCCCc1ccc(C(=O)[O-])cn1
161,O=[N+]([O-])c1ccc(O)cc1
9367,Cc1ncc([N+](=O)[O-])n1C
39475,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c(C)c1
25802,Cl[Nb-2](Cl)(Cl)(Cl)Cl
19312,CCCCCCC[N+](C)(C)C
39925,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
36220,O=[N+]([O-])c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1
39283,O=[N+]([O-])c1ccc2c(c1)Cc1cc(F)ccc1-2
28792,C[n+]1ccn(CCCB(O)O)c1
22367,[O-][n+]1onc2ccc(Cl)cc21
36235,O=C([O-])c1ccc2ccccc2c1
31075,C=Cn1cc[n+](CC(C[n+]2ccn(C)c2)N=[N+]=[N-])c1
35400,CCOCCn1cc[nH+]c1C
39813,OCCc1cccc[nH+]1
28259,CCCCCCN(CCCCCC)C(N(C)C)=[N+](CCCCCC)CCCCCC
20428,NCC(=O)[O-]
41096,CCCCCCN[c+]1c(N(CC)CC)c1N(CC)CC
19414,CCn1cc[n+](C)c1
23603,Cc1cc(C)[o+]c(C)c1
40390,CCCCCCCCCCCCOC(=O)C[n+]1ccn(C)c1
39930,O=C(O)c1cc([N+](=O)[O-])ccc1O
20220,[OH-]
26762,CC[N+](C)(C)CCOCCOC
1059,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1
10235,Cc1ccc(C(C)(C)C)cc1S(=O)(=O)[O-]
35208,C=Cn1cc[n+](CC(N)=O)c1
38668,CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@@H](C[NH+](C)C)[C@@H]2CC1
9399,O=[N+]([O-])c1ccc(Nc2ccccc2[N+](=O)[O-])cc1
20235,CC(C)[O-]
26816,CC(C)COC(=O)CC[C@H]([NH3+])C(=O)OCC(C)C
29719,NS(=O)(=O)[O-]
34003,CCCCCCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
31866,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
37720,CCCCCCc1ccc(C)[cH-]1
10247,O=C1CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])C1(CO[N+](=O)[O-])CO[N+](=O)[O-]
23574,[Nd+3]
34401,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
4851,CN(C)c1cccc([N+](=O)[O-])c1
22493,N=C(N[N+](=O)[O-])N(COCN(C(=N)N[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
15701,CC(CCBr)([N+](=O)[O-])[N+](=O)[O-]
20192,[Ce+3]
24425,O=[N+]([O-])N(CCC(F)([N+](=O)[O-])[N+](=O)[O-])COCC(F)([N+](=O)[O-])[N+](=O)[O-]
25750,[2H]N=[N+]=[N-]
20247,[Co+3]
27104,CC(=O)N[C@@H](CCCNC(=N)N)C([NH3+])=O
40877,c1ccc(Oc2ccc([P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1
29767,CCCCCCCC[N+]1=C2CCCCCN2CCC1
28575,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-]
40811,Cl[Sn-](Cl)Cl
9375,Cc1cccc([N+](=O)[O-])c1N
33560,C[C@@H]1O[C@@H]1P(=O)([O-])[O-]
34726,CCCCCCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1
37378,CCCCCCCCCCC[N+]1(C)CCCC1
10192,Nc1n[nH]c([N+](=O)[O-])n1
10064,O=[N+]([O-])c1ccc(Nc2ccc(Cl)cc2)cc1
41286,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O
41085,CCN[c+]1c(N(C)C)c1N(C)C
40628,C=CCn1cc[n+](CCCCC[n+]2ccn(CC=C)c2)c1
26355,CC(C)N=[N+]([O-])C(C)C
38482,O=[V-](=O)=O
6217,COc1ccccc1[N+](=O)[O-]
31453,n1n[n-]c(-c2nonc2Oc2nonc2-c2nnn[nH]2)n1
19431,CCCCCCCCCCCCCCCCn1cc[n+](C)c1
36021,CCCCCSCCC[N+](CCCSCCCCC)(CCCSCCCCC)CCCSCCCCC
33385,CC[NH2+]CCO
31381,O=C(c1ccccc1)N1CC([N+](=O)[O-])([N+](=O)[O-])C1
22498,CN(Cn1nnc([N+](=O)[O-])n1)[N+](=O)[O-]
41217,O=P([O-])([O-])OB1OB(O)OB(OP(=O)([O-])[O-])O1
30507,C[N+]1(Cc2ccccc2)CCOCC1
35283,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1
10658,CN(c1ccc(C(C)(C)C)cc1)[N+](=O)[O-]
27955,CCCCC[N+](C)(C)CCC[N+](C)(C)CCOCC
15950,CC(CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)[N+](=O)[O-])[N+](=O)[O-]
31834,[O-][N+](=[N+]([O-])C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2
29882,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
9395,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
39383,CCCCCCCCCOC[N+](C)(C)CCOC(C)=O
40276,O=S(=O)([O-])CCO
20152,[Mn+2]
15776,COc1ccc([N+](=O)[O-])c(-c2ccccc2)c1
41269,C(=C/c1ccccc1)\COCC[n+]1ccccc1
30056,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
33612,c1ccc(CCCn2cc[n+](CCCc3ccccc3)c2)cc1
39664,C=Cn1cc[n+](CCCCCC[n+]2ccn(C=C)c2)c1
23829,CCCCCCCCCCCC[NH2+]CCCCCCCCCCCC
33055,O=C([O-])CNCC(=O)[O-]
13837,O=[N+]([O-])c1ccc(/C=C/c2ccccc2)c([N+](=O)[O-])c1
26271,Cc1cc[n+](C)cc1
19436,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
31638,CC[N+](CC)=C(N(C)C)N(C)C
20349,C[N+](C)(C)CCCC[N+](C)(C)C
23527,CC[N+](CC)(CC)Cc1ccccc1
23584,O=S(=O)([O-])c1ccc(Cl)cc1
23958,NC1=NC=N[NH+]1N
30453,CCCOC[n+]1ccn(Cc2ccccc2)c1
20433,O=C([O-])/C=C\C(=O)O
35110,Cl[La-3](Cl)(Cl)(Cl)(Cl)Cl
22132,Cc1cc(C)c(/[N+]([O-])=[N+](\[O-])c2c(C)cc(C)cc2C)c(C)c1
24905,CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC
38722,O=C([O-])C=Cc1ccc(O)cc1
15028,CCCCCCCCCCCCOC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
23504,O=C([O-])CC(O)(CC(=O)[O-])C(=O)O
20325,N=C(N)[NH+](N)N
36703,CCOP(=S)(OCC)SCCCCCCCCC[n+]1ccn(C)c1
29995,CCCCCC[n+]1ccc(C)cc1C
4655,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
31132,O=S(=O)([O-])CCCN1CCN(CCO)CC1
30350,O=S(=O)([O-])c1ccc2ccccc2c1
20330,[Tb+3]
34166,CO/N=[N+](\[O-])C(C)/[N+]([O-])=N/OC
31306,CC[n+]1c(C)cc(C)n1-c1ccccc1
41122,CCN(CC)c1c(N(CC)CC)[c+]1N[C@@H](Cc1c[nH+]c[nH]1)C(=O)O
10325,O=[N+]([O-])c1cc2ccccc2c([N+](=O)[O-])c1[N+](=O)[O-]
19995,O=[N+]([O-])c1ccc2[nH]ccc2c1
40807,[O-]c1c(F)c(F)c(F)c(F)c1F
30577,CCCCCCCCc1ccc(C(=O)[O-])cn1
27919,O=BOB1OB2OB([O-])OB(O1)O2
37480,C=Cc1ccc(C[n+]2ccn(C)c2C)cc1
36903,CN(C)CCC[NH+](C)C
29795,C[N+]1(CCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)CCCC1
36708,COc1cc(C(=O)[O-])ccc1O
8023,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1
21235,O=[N+]([O-])N1COCN([N+](=O)[O-])C1
38922,[NH3+]CCCCCCc1ccccc1
24785,Cn1cc[n+](CCCS(=O)(=O)[O-])c1
33067,CCCCCCCCCCn1cc[n+](CC)c1
8799,CC(C)[C@H]1OC[C@H]([N+](=O)[O-])CO1
37303,CCC[n+]1cc(C)n(C)c1CC
37053,N#Cc1cccc([O-])c1
26566,CC(C)[C@H](Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
30712,[NH2-]
28463,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
15786,O=[N+]([O-])c1cc(Br)ccc1-c1ccccc1
28870,CCCn1cc[n+](CC(=O)O)c1
26877,O=C([O-])/C=C\C(=O)[O-]
19362,CC(C)C[P+](C)(CC(C)C)CC(C)C
39199,CC(C)CC(N)C(=O)[O-]
39631,O=C([CH-]C(=O)c1ccccc1)c1ccccc1
27882,F[Ta-3](F)(F)(F)(F)(F)(F)F
28938,CCCC[N+](CCCC)(CC(C)C)CC(C)C
21294,CN(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)[N+](=O)[O-]
30855,O=BO[O-]
39583,Cc1cc[n-]n1
2008,Cc1ccc2c(c1)no[n+]2[O-]
2463,[O-][n+]1cc[n+]([O-])c2ccccc21
40881,c1ccc(Oc2ccc([P+](c3ccccc3)(c3ccccc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1
32549,COCCOCn1cc[n+](C)c1C
32123,COC(=O)CCCCC(=O)[O-]
34195,O=C(c1cccnc1)c1c(-c2cccc([N+](=O)[O-])c2)n[nH]c1-c1ccccc1O
24959,CC(C)(C)[O-]
4858,N#Cc1ccc([N+](=O)[O-])cc1
30324,CCCCCCCCCCCOC[n+]1ccccc1
32294,O=C(O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)O
2511,COC(=O)C[N+](=O)[O-]
22948,CC(C)[n+]1cc([O-])on1
26806,CC(C)OC(=O)CC[C@H]([NH3+])C(=O)OC(C)C
23521,CCCCCCCC[NH2+]CCCCCCCC
34013,C[N+]1(CCO)CCOCC1
27961,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCOCC
41379,CCCCCCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCC(C)OCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(=O)[O-]
23922,CC(C)(C)[C@H]1CC[C@H](C(=O)[O-])CC1
23864,Cn1nnc(N[N+](=O)[O-])n1
24759,CCCCCCn1cc[n+](CCC#N)c1
40890,CC[N+](CCOCCOC)(CCOCCOC)CCOCCOC
19282,CCCCn1cc[n+](CC)c1
41287,Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1
22748,CC(=O)OCCN(CCOC(C)=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C#N)cc1
29909,Cn1cc[n+](CO)c1
35883,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12
19812,C[C@H](O)C(=O)[O-]
28200,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc([N+](=O)[O-])cc1
13864,[O-][I+](O)(O)(O)(O)O
2740,O=[N+]([O-])N(CCN(CC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CC(F)([N+](=O)[O-])[N+](=O)[O-]
24292,CCCCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCCCC
34727,CC[n+]1ccn(Cc2ccc(C)cc2)c1
26361,CCC[O-]
36138,F[B-](F)(F)c1ccccc1
20246,C[NH2+]CCC=C1c2ccccc2CCc2ccccc21
35459,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
15440,CCCCCCCOc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)cc1
28019,C[B-](C)(C)[NH2+]N
29989,Cc1ccc[n+](C)c1C
41361,Cc1cn(C)c(C)[n+]1C
6175,O=[N+]([O-])c1cc(Cl)ccc1Cl
19202,CCC=C(CCCC)[N+](=O)[O-]
12289,CCCCCCC[N+](=O)[O-]
1947,O=[N+]([O-])Nc1nnn[nH]1
39588,CCCCCCCCOCn1cc[n+](CC)c1
19989,O=[N+]([O-])c1cc(Br)ccc1Br
31576,CCCCCC[N+]12CCC(CC1)CC2
40887,O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
29104,Cn1cc[n+](CCCCS(=O)(=O)O)c1
23539,C[O-]
33291,On1cc[n+](O)c1
24650,O=[N+]([O-])C1([N+](=O)[O-])C2CC3CC(C2)CC1C3
37115,CCCCCCCCCCCCCCn1c(-c2cscn2)[n+](C)c2ccccc21
25639,Cc1ccc2ccccc2c1C(=O)[O-]
19457,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
21387,O=[N+]([O-])OCCCCCCCCCCO[N+](=O)[O-]
20501,O=C([O-])C(O)C(O)C(=O)[O-]
26913,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
20289,Nn1cn[nH+]c1
10377,O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3c([N+](=O)[O-])c([N+](=O)[O-])ccc3c2c1
37709,Cn1cc[n+](C)n1
9950,O=[N+]([O-])c1cccc2nonc12
26492,CCC[N+](C)(CCC)CCC
10010,O=[N+]([O-])c1ccc2c(c1)no[n+]2[O-]
20311,O=[U](=O)([O-])[O-]
37451,COC(=O)[C@@H]1CCC[N+]1(C)C
37342,CCCCCCCCCCCCCCCCC[N+]1(C)CCCC1
6312,Cc1cccc[n+]1[O-]
10438,O=[N+]([O-])OCC1(CO[N+](=O)[O-])COCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])C1O[N+](=O)[O-]
23953,N[NH+]1C=NC=N1
33933,CCCCCCC[n+]1ccccc1
41075,c1ccc(Nc2c(Nc3ccccc3)[c+]2Nc2ccccc2)cc1
36225,Cn1ccn(Cc2ccc([N+](=O)[O-])cc2)/c1=[Ag]/Br
12255,O=[N+]([O-])c1ccc(/C=C\c2ccccc2)cc1
31633,CC(C)CCCCn1cc[n+](C)c1
21653,CC(C)(C)N=[N+]([O-])C(C)(C)C
31879,NC(=O)C=Cc1ccc([N+](=O)[O-])cc1
24705,C[N+](C)(C)[O-]
28643,c1cc[n+](CCCCCC[n+]2ccccc2)cc1
37098,N#CS[Zn-2](SC#N)(SC#N)SC#N
36014,CC(C)CSCCC[N+](CCCSCC(C)C)(CCCSCC(C)C)CCCSCC(C)C
20438,[Mo+6]
6932,O=[N+]([O-])c1ccc(OC(F)(F)F)c([N+](=O)[O-])c1
2139,CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
10622,CCCNC(NCCC)=C([N+](=O)[O-])[N+](=O)[O-]
30234,C=CCn1cc[n+](CCOC)c1
20254,O=B[O-]
27966,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCc1ccccc1
10241,[N-]=[N+]=NC=O
23514,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
29562,CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC
1573,COc1ccc(O)c([N+](=O)[O-])c1
37503,CCCC[n+]1ccn(CCn2cc[n+](C)c2)c1
10254,CCCCN(CCCC)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
22571,O=[N+]([O-])OCc1no[n+]([O-])c1CO[N+](=O)[O-]
40652,FCCn1cc[nH+]c1
31316,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1
13514,O=[N+]([O-])c1ccc(O)cc1Br
2445,O=C(O)c1ccc[n+]([O-])c1
40871,O=C1CCC(=O)[N-]1
29761,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
40193,O=C(O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
1916,CC(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(N(F)F)N(F)F
28897,CC(O)CN1CC[NH+](CC(C)O)CC1
30209,CN(CCCCCCN(C)[N+](=O)[O-])[N+](=O)[O-]
37542,NCC(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)[O-]
